location,size,total_sqft,bath,balcony,age,price
Raghuvanahalli,1,900,1,1,4.196803531,30
Sarjapur,2,1000,2,2,4.19694777,30
Kanakpura Road,1,525,1,1,4.19694777,30
Thippasandra,1,650,1,0,4.19694777,30
Kaggadasapura,2,1118,2,0,4.199195527,30
Kanakpura Road,1,525,1,1,4.199195527,30
Kalena Agrahara,2,800,2,2,4.199195527,30
Kereguddadahalli,2,1000,2,2,4.204036516,30
Sarjapur,2,1500,2,2,4.204036516,30
Gottigere,2,1075,2,2,4.204036516,30
Kengeri,2,900,2,0,4.205495168,30
5th Phase JP Nagar,1,600,1,1,4.205495168,30
KR Puram,2,1001,2,2,4.205495168,30
Vishveshwarya Layout,1,750,1,1,4.206346468,30
Kanakpura Road,1,525,1,1,4.206346468,30
Kengeri,2,725,2,1,4.206346468,30
Kothanur,1,627,1,1,4.209418333,30
Doddabanahalli,2,800,2,2,4.209418333,30
Nagawara Junction,2,600,2,0,4.209418333,30
Chandapura,2,937,2,1,4.210230261,30
Yelachenahalli,2,800,1,1,4.210230261,30
8th Phase JP Nagar,1,500,1,1,4.210230261,30
Doddathoguru,2,925,2,2,4.21032287,30
Bisuvanahalli,2,845,2,1,4.21032287,30
Nelamangala,2,820,2,2,4.21032287,30
Electronic City,2,1200,2,2,4.210462758,30
Vishwapriya Layout,2,770,2,2,4.210462758,30
KR Puram,2,1057,2,2,4.210462758,30
Vajarahalli,1,551,1,1,4.212947373,30
Kamakshipalya,1,450,1,0,4.212947373,30
Thippasandra,1,660,1,0,4.212947373,30
Varthur,2,986,2,1,4.213322953,30
Chandapura,2,800,1,2,4.213322953,30
Bommasandra,2,842,2,2,4.213322953,30
Neeladri Nagar,2,1105,2,2,4.213337832,30
Kanakpura Road,1,525,1,1,4.213337832,30
Neeladri Nagar,2,1100,2,2,4.213337832,30
Anjanapura,2,950,2,0,4.213793597,30
Yelahanka,1,602,2,1,4.213793597,30
Electronic City,2,825,2,1,4.213793597,30
Tumkur Road,1,596 - 804,1,0,4.214295131,30.09
Electronics City Phase 1,1,755,1,0,4.214295131,30.12
Ambalipura,2,896,2,1,4.214295131,30.13
Anjanapura,2,1076,2,1,4.214641793,30.13
Chandapura,3,1100 - 1225,,,4.214641793,30.215
Chandapura,3,1185,2,2,4.214641793,30.22
Chandapura,3,1185,2,2,4.215671399,30.22
Sonnenahalli,1,605,1,1,4.215671399,30.24
Hennur Road,2,1081,2,1,4.215671399,30.27
Kengeri,2,1009,2,1,4.221881955,30.27
Electronic City,2,1020,2,1,4.221881955,30.27
Electronic City Phase II,2,1165,2,1,4.221881955,30.29
Chandapura,3,1190,2,2,4.225150749,30.35
Chandapura,3,1190,2,2,4.225150749,30.35
Sarjapur,2,1124,2,1,4.225150749,30.35
Chandapura,3,1190,2,2,4.225888127,30.35
Hosur Road,2,1085,2,2,4.225888127,30.38
Talaghattapura,2,951,2,2,4.225888127,30.43
Electronics City Phase 1,2,1088,2,1,4.227764832,30.46
Varthur Road,3,1033,2,2,4.227764832,30.47
Chandapura,3,1033,2,2,4.227764832,30.47
Iggalur,2,910,2,1,4.229270472,30.5
Electronic City Phase II,2,1020,2,1,4.229270472,30.6
Sonnenahalli,1,605 - 624,1,0,4.229270472,30.715
Electronic City Phase II,2,1065,2,1,4.230051414,30.75
Electronic City,2,1065,2,1,4.230051414,30.75
Electronic City,2,1065,2,1,4.230051414,30.75
Bommasandra Industrial Area,2,1065,2,1,4.235227141,30.75
Electronic City Phase II,2,1065,2,1,4.235227141,30.75
Electronic City,2,1065,2,1,4.235227141,30.76
Electronic City Phase II,2,1065,2,1,4.235712056,30.76
Kogilu,1,700,1,1,4.235712056,30.84
Yelahanka,1,694,1,0,4.235712056,30.84
Kogilu,1,700,1,1,4.236880738,30.84
Electronic City Phase II,2,1065,2,1,4.236880738,30.88
Electronics City Phase 1,2,950,2,3,4.236880738,31
Kengeri,2,726,2,1,4.238065602,31
Kengeri,2,787,2,1,4.238065602,31
8th Phase JP Nagar,1,500,1,1,4.238065602,31
Gollahalli,2,1600,2,1,4.242603158,31
Bisuvanahalli,3,1075,2,1,4.242603158,31
Lake City,2,780,2,1,4.242603158,31
Marasandra,2,1000,2,1,4.247433999,31
Bisuvanahalli,3,1075,2,1,4.247433999,31
Yelahanka New Town,2,860,1,2,4.247433999,31
Varthur,2,986,2,1,4.254128346,31
Jalahalli,2,1035,2,1,4.254128346,31.05
Sarjapur  Road,1,691,1,1,4.254128346,31.1
Rajankunte,,1575,,,4.254254339,31.11
Dasanapura,2,708,2,1,4.254254339,31.15
Bannerghatta Road,1,700,1,1,4.254254339,31.2
Tumkur Road,1,596 - 861,1,0,4.255008575,31.315
Chandapura,3,1230,2,2,4.255008575,31.37
Chandapura,3,1230,2,2,4.255008575,31.37
Chandapura,3,1230,2,2,4.259678188,31.37
Bommasandra Industrial Area,2,1090,2,2,4.259678188,31.48
Huskur,2,1090,2,1,4.259678188,31.48
Bommasandra Industrial Area,2,1090,2,1,4.259876465,31.48
Electronic City,2,1090,2,1,4.259876465,31.48
Electronic City Phase II,2,1090,2,1,4.259876465,31.48
Electronic City,1,1090,2,1,4.265906407,31.48
Electronic City,2,1090,2,1,4.265906407,31.49
Ananth Nagar,2,1100,2,2,4.265906407,31.5
Kammasandra,2,990,2,1,4.266359654,31.5
Dommasandra,3,1033,2,2,4.266359654,31.5
Kodathi,3,1033,2,2,4.266359654,31.5
Hoskote,2,1065,2,3,4.266667666,31.5
Sarjapur  Road,2,858,2,1,4.266667666,31.57
sankeswari,1,461.82,1,1,4.266667666,31.7
Raja Rajeshwari Nagar,1,648,1,1,4.267184447,31.75
Sarjapura - Attibele Road,2,1073,2,2,4.267184447,31.77
Bannerghatta Road,1,595,1,1,4.267184447,31.83
Balagere,2,1028,2,1,4.267647438,31.86
Hosa Road,2,1063,2,1,4.267647438,31.89
Hosa Road,2,1063,2,1,4.267647438,31.9
Kammasandra,3,1276,2,1,4.267963158,31.9
Ambalipura,2,950,2,1,4.267963158,31.95
Kammasandra,2,1080,2,1,4.267963158,31.99
Electronics City Phase 1,2,1032,2,1,4.26897623,31.99
Hosa Road,2,1063,2,1,4.26897623,32
Sarjapur,2,913,2,1,4.26897623,32
Doddathoguru,2,1050,2,1,4.269445989,32
Kereguddadahalli,2,950,2,1,4.269445989,32
Chandapura,2,1200,2,2,4.269445989,32
Budigere,1,764,1,1,4.272456648,32
Kammasandra,2,1156,2,2,4.272456648,32
Sri Balaji Krupa Layout,1,600,1,0,4.272456648,32
Soundarya Layout,2,960,2,2,4.272548632,32
Bisuvanahalli,2,850,1,1,4.272548632,32
Varthur,2,1091,2,1,4.272548632,32
Gunjur Palya,3,1033,2,2,4.273395859,32
Sanjay nagar,1,965,1,1,4.273395859,32
Doddathoguru,2,915,2,1,4.273395859,32
Yeshwanthpur,2,1000,2,2,4.273992745,32
Doddathoguru,2,1140,2,3,4.273992745,32
Kengeri Satellite Town,2,795,2,2,4.273992745,32
Chandapura,3,1095,2,2,4.277772701,32
Pattandur Agrahara,2,797,2,1,4.277772701,32
Electronics City Phase 1,3,1291,2,3,4.277772701,32
Bisuvanahalli,2,700,1,1,4.282450211,32
Electronics City Phase 1,1,638,1,1,4.282450211,32
Kereguddadahalli,2,1080,2,2,4.282450211,32
Chandapura,3,715,2,0,4.288708647,32
LB Shastri Nagar,1,665,1,2,4.288708647,32
Doddathoguru,2,855,2,1,4.288708647,32
Bommasandra,2,800,1,1,4.289916281,32
Sarjapur  Road,2,914,2,1,4.289916281,32
Anjanapura,2,950,2,0,4.289916281,32
Sarjapur,2,1044,2,2,4.291223903,32
Vidhyanagar Cross,2,1100,2,2,4.291223903,32
Shetty Halli,1,800,1,2,4.291223903,32
Electronic City Phase II,2,1020,2,2,4.29185583,32
Varthur Road,2,1033,2,2,4.29185583,32
9th Phase JP Nagar,2,905,2,1,4.29185583,32
Doddabommasandra,2,1300,2,3,4.292692379,32
Tumkur Road,2,708,2,1,4.292692379,32
Marsur,3,720,2,1,4.292692379,32
Whitefield,2,1024,2,1,4.302477241,32
Electronic City,2,800,2,2,4.302477241,32
Talaghattapura,2,1100,2,0,4.302477241,32
Electronic City,2,975,2,1,4.302756122,32
Sarjapur,2,850,2,2,4.302756122,32
Electronic City,2,1127,2,2,4.302756122,32
Old Madras Road,2,935,2,1,4.304375946,32
Shanthi Pura,2,800,2,1,4.304375946,32
Sompura,2,825,2,1,4.304375946,32
Bisuvanahalli,2,845,2,2,4.308730208,32
Devasandra Extension,2,1090,2,2,4.308730208,32
Bisuvanahalli,3,1075,2,1,4.308730208,32
Begur Road,1,644,1,1,4.310888297,32
Chikkadunnasandra,2,1138,2,1,4.310888297,32
Kodigehaali,2,866,2,2,4.310888297,32
Kengeri Satellite Town,2,800,2,1,4.311017566,32
Puttanahalli,2,1100,2,2,4.311017566,32
Channasandra,2,1010,2,1,4.311017566,32
Whitefield,1,613 - 648,1,0,4.312275647,32.15
Gubbalala,2,1008,2,2,4.312275647,32.25
KR Puram,2,1075,2,2,4.312275647,32.25
Hosa Road,2,1079,2,1,4.312327918,32.37
Hosa Road,2,1079,2,1,4.312327918,32.37
Anwar Layout,1,660 - 780,1,0,4.312327918,32.39
Electronic City,2,1125,2,1,4.312820313,32.49
Jalahalli,2,1083,2,1,4.312820313,32.49
Jalahalli,2,1083,2,1,4.312820313,32.49
Huskur,2,1125,2,1,4.312952153,32.49
Electronic City Phase II,2,1125,2,1,4.312952153,32.49
Electronic City Phase II,2,1125,2,1,4.312952153,32.49
Bommasandra Industrial Area,2,1125,2,1,4.313977841,32.49
Electronic City,2,1125,2,1,4.313977841,32.49
Bommasandra Industrial Area,2,1125,2,1,4.313977841,32.49
Sarjapur,2,950,2,2,4.316606421,32.5
Electronic City Phase II,2,900,2,2,4.316606421,32.5
Electronic City,2,1125,2,1,4.316606421,32.5
Geddalahalli,2,850,2,1,4.318869133,32.5
Abbigere,2,795,2,1,4.318869133,32.54
Abbigere,2,795,2,1,4.318869133,32.54
Abbigere,2,795,1,1,4.324962702,32.6
Electronic City,2,1130,2,1,4.324962702,32.63
Electronic City,2,1130,2,1,4.324962702,32.63
Electronic City Phase II,2,1125,2,1,4.327924311,32.63
Electronic City,2,1130,2,1,4.327924311,32.64
Rachenahalli,1,660 - 700,1,0,4.327924311,32.64
Bommasandra Industrial Area,2,1130,2,1,4.330577499,32.64
Electronic City Phase II,2,888 - 1290,2,0,4.330577499,32.67
Hosa Road,2,1089,2,1,4.330577499,32.67
Kanakapura,2,1090,2,2,4.332033874,32.69
Old Madras Road,2,935,2,1,4.332033874,32.72
Whitefield,2,935,2,1,4.332033874,32.72
Old Madras Road,2,935,2,1,4.333489184,32.72
whitefiled,2,935,2,1,4.333489184,32.73
Electronic City Phase II,3,1310,2,1,4.333489184,32.75
Hormavu,2,1093,2,1,4.338810572,32.78
Whitefield,1,613 - 648,1,0,4.338810572,32.79
Hosa Road,2,1063,2,1,4.338810572,32.79
Hosa Road,2,1063,2,1,4.340528836,32.8
Thanisandra,1,663,1,0,4.340528836,32.82
Dommasandra,2,999,2,2,4.340528836,32.9
Doddathoguru,2,940,2,1,4.345238236,32.9
Basavanapura,2,1135,2,2,4.345238236,32.91
Huskur,2,1140,2,1,4.345238236,32.92
Electronic City Phase II,2,1140,2,1,4.349592232,32.92
Electronic City Phase II,2,1140,2,1,4.349592232,32.92
Electronic City,2,1140,2,1,4.349592232,32.92
Electronic City,2,1140,2,1,4.357088276,32.93
Volagerekallahalli,2,1070,2,2,4.357088276,32.99
Doddathoguru,2,970,2,0,4.357088276,33
Sompura,2,825,2,1,4.357430326,33
Kammasandra,2,674,2,1,4.357430326,33
Yelahanka New Town,1,650,1,2,4.357430326,33
Chandapura,3,1065,2,1,4.357995066,33
Bisuvanahalli,2,845,2,1,4.357995066,33
Electronics City Phase 1,2,920,2,2,4.357995066,33
Chokkasandra,2,850,2,1,4.361132901,33
Bidadi,2,1107,2,2,4.361132901,33
Balaji Gardens Layout,2,1051,2,1,4.361132901,33
Volagerekallahalli,2,1070,2,2,4.363233576,33
Pattandur Agrahara,2,875,2,1,4.363233576,33
Yelenahalli,2,1056,2,2,4.363233576,33
Bommanahalli,2,1110,2,2,4.363524182,33
Electronics City Phase 1,2,950,2,1,4.363524182,33
Bethel Nagar,2,960,2,1,4.363524182,33
Tumkur Road,2,1250,2,2,4.365120554,33
Electronic City,2,1170,2,1,4.365120554,33
Ramamurthy Nagar,2,700,2,1,4.365120554,33
Kengeri Satellite Town,2,750,2,1,4.365596873,33
Doddabidrakallu,2,900,2,1,4.365596873,33
Bisuvanahalli,2,845,2,1,4.365596873,33
Bisuvanahalli,2,945,2,1,4.367778621,33
Naganathapura,1,600,1,0,4.367778621,33
"Electronic city Phase 1, ",2,950,2,1,4.367778621,33
Kalena Agrahara,2,1000,2,2,4.369985576,33
Kamala Nagar,1,565,1,1,4.369985576,33
Balagere,1,661,1,1,4.369985576,33
Sarjapur,2,920,2,2,4.372603839,33
8th Phase JP Nagar,1,500,1,1,4.372603839,33
BSM Extension,2,865,2,2,4.372603839,33
Kereguddadahalli,2,800,2,1,4.373086649,33
Yelahanka,1,602,1,1,4.373086649,33
Kudlu,1,720,1,1,4.373086649,33
Bisuvanahalli,3,1075,2,1,4.374148491,33
Electronics City Phase 1,2,1116,2,1,4.374148491,33
Vinayak Nagar,2,1300,2,1,4.374148491,33
Begur,2,1200,2,1,4.375933244,33
Naganathapura,2,1001,2,2,4.375933244,33.03
Electronic City Phase II,2,1140,2,1,4.375933244,33.06
Electronic City Phase II,2,1140,2,1,4.37675375,33.06
Chandapura,3,1225,3,1,4.37675375,33.08
Yelahanka,2,1050,2,2,4.37675375,33.1
Volagerekallahalli,2,1070,2,2,4.376969185,33.15
Chandapura,3,1305,3,1,4.376969185,33.28
Chandapura,3,1305,3,1,4.376969185,33.28
Talaghattapura,2,1040,2,1,4.384029823,33.28
Chandapura,3,1305,3,1,4.384029823,33.28
Bannerghatta Road,1,595,1,1,4.384029823,33.32
Kengeri Satellite Town,3,1191,2,2,4.385844659,33.34
Volagerekallahalli,2,1070,2,2,4.385844659,33.43
KR Puram,2,1115,2,2,4.385844659,33.45
Channasandra,2,1115,2,1,4.386179784,33.45
Electronic City Phase II,2,1160,2,1,4.386179784,33.5
Doddathoguru,2,1015,2,2,4.386179784,33.5
Electronic City,2,1160,2,1,4.386270795,33.5
Electronic City Phase II,2,1160,2,1,4.386270795,33.5
Electronic City Phase II,2,1160,2,1,4.386270795,33.5
Bommasandra Industrial Area,2,1160,2,1,4.390785267,33.51
Electronic City Phase II,2,1160,2,1,4.390785267,33.51
Electronic City Phase II,2,1160,2,1,4.390785267,33.51
Subramanyapura,2,958,2,1,4.391004045,33.53
Yelahanka,3,1075,2,1,4.391004045,33.53
JP Nagar,2,1120,2,2,4.391004045,33.6
Hoskote,2,1095,2,2,4.395841022,33.6
Bommasandra Industrial Area,2,1165,2,1,4.395841022,33.64
Huskur,2,1165,2,1,4.395841022,33.64
Electronic City,2,1165,2,1,4.396518014,33.64
Electronic City,2,1165,2,1,4.396518014,33.64
Electronic City Phase II,2,1165,2,1,4.396518014,33.64
Pragathi Nagar,1,799 - 803,1,0,4.397396469,33.645
Electronic City,2,1165,2,1,4.397396469,33.65
Kodigehalli,2,1086,2,1,4.397396469,33.66
Kanakpura Road,1,381 - 535,1,0,4.397922947,33.66
Hosur Road,2,1085,2,2,4.397922947,33.7
Electronic City,1,630,1,1,4.397922947,33.7
Hoskote,2,1065,2,3,4.401142472,33.75
Varthur,2,1097,2,1,4.401142472,33.82
Varthur,2,1091,2,1,4.401142472,33.82
Electronic City Phase II,2,1140,2,1,4.402219814,33.84
Babusapalaya,2,1061,2,1,4.402219814,33.84
Electronic City,2,1140,2,2,4.402219814,33.84
Electronics City Phase 1,2,1190,2,2,4.403196998,33.92
JP Nagar,2,1060,2,2,4.403196998,33.95
Volagerekallahalli,2,1067,2,3,4.403196998,33.99
JP Nagar,2,1133,2,1,4.403549081,33.99
Kadugodi,2,1050,2,1,4.403549081,34
Karuna Nagar,3,1200,2,1,4.403549081,34
Electronic City,2,921,2,1,4.404481479,34
Suddaguntepalya,2,830,2,0,4.404481479,34
Kothannur,2,740,2,1,4.404481479,34
Electronic City,2,755,1,1,4.404914662,34
Anekal,2,888,2,1,4.404914662,34
Madanayakahalli,2,1200,2,1,4.404914662,34
Devanahalli,1,658,1,1,4.405604431,34
Electronic City,2,919,2,2,4.405604431,34
Varthur,2,965,2,1,4.405604431,34
Electronic City,2,1200,2,0,4.406831198,34
Bommanahalli,2,1170,2,3,4.406831198,34
Kadugodi,2,1050,2,1,4.406831198,34
Channasandra,2,1093,2,1,4.409209199,34
Kengeri,2,1000,2,2,4.409209199,34
Gowdanapalya,1,510,1,0,4.409209199,34
Kereguddadahalli,2,1000,2,1,4.41258546,34
Pai Layout,2,1000,2,2,4.41258546,34
Singapura Village,2,850,2,0,4.41258546,34
Sarjapur,2,1044,2,2,4.415997412,34
RR Nagar,1,648,1,1,4.415997412,34
Electronic City,2,970,2,2,4.415997412,34
Budigere,1,664,1,1,4.416729235,34
Kodichikkanahalli,2,1060,2,1,4.416729235,34
Kachanayakanahalli,2,827,2,0,4.416729235,34
Kanakpura Road,2,700,2,1,4.417082516,34
Babusapalaya,2,1061,2,1,4.417082516,34
Electronic City Phase II,2,1140,2,1,4.417082516,34
Bisuvanahalli,2,845,2,0,4.421746778,34
Bhagyalakshmi Avenue,2,955,1,2,4.421746778,34.01
Jalahalli East,1,750 - 800,1,0,4.421746778,34.1
Kammasandra,3,1365,2,1,4.42367179,34.13
Balagere,1,645,1,1,4.42367179,34.18
Sarjapur  Road,,1200 - 2400,,,4.42367179,34.185
Hosa Road,2,1143,2,1,4.425809431,34.2
Kothannur,2,1085,2,2,4.425809431,34.2
Sarjapur  Road,2,1104,2,1,4.425809431,34.22
Vasanthapura,2,978,2,1,4.43039672,34.22
JP Nagar,1,745,1,0,4.43039672,34.27
Thanisandra,1,693,1,1,4.43039672,34.3
Thanisandra,1,693,1,1,4.431744948,34.3
Thanisandra,1,684 - 810,1,0,4.431744948,34.355
Whitefield,1,524 - 894,1,0,4.431744948,34.385
Thirumalashettyhally,2,1077,2,1,4.435761352,34.46
Subramanyapura,2,958,2,1,4.435761352,34.49
Gollarapalya Hosahalli,2,861,2,1,4.435761352,34.5
Nelamangala,4,1470,4,2,4.436177367,34.5
Channasandra,2,1030,2,1,4.436177367,34.5
8th Phase JP Nagar,2,1059,2,2,4.436177367,34.5
Gollarapalya Hosahalli,2,861,2,1,4.438005316,34.5
Pai Layout,2,810,2,2,4.438005316,34.5
Geddalahalli,2,893,2,2,4.438005316,34.5
Budigere,1,650 - 760,1,0,4.438052618,34.545
Whitefield,2,981 - 1249,2,0,4.438052618,34.555
JP Nagar,2,1152,2,1,4.438052618,34.56
Kammasandra,3,1385,2,2,4.438324285,34.63
Electronic City,1,630,1,1,4.438324285,34.65
Electronic City,2,1200,2,1,4.438324285,34.65
Electronic City Phase II,2,1200,2,1,4.43905373,34.65
Electronic City,2,1200,2,1,4.43905373,34.65
Electronic City Phase II,2,1200,2,1,4.43905373,34.65
Electronic City,2,1200,2,1,4.441899293,34.66
Jalahalli,2,1057,2,1,4.441899293,34.71
Hennur Road,2,1052,2,1,4.441899293,34.72
Whitefield,1,524 - 894,1,0,4.443153288,34.735
Sarjapur  Road,2,1044,2,1,4.443153288,34.77
Balagere,1,656,1,1,4.443153288,34.77
Vijayanagar,1,606,1,0,4.443728924,34.78
Abbigere,3,1326,2,1,4.443728924,34.8
Vasanthapura,2,995,2,1,4.443728924,34.82
Vasanthapura,2,995,2,1,4.444299002,34.82
Vasanthpura,3,995,2,2,4.444299002,34.82
Varthur,2,1091,2,1,4.444299002,34.9
Hormavu,3,1166,2,2,4.444530278,34.97
Kanakpura Road,2,700,2,1,4.444530278,34.98
Kanakpura Road,2,700,2,1,4.444530278,34.99
Bisuvanahalli,3,1075,2,1,4.447461899,35
Kengeri Satellite Town,2,890,2,1,4.447461899,35
JP Nagar,2,1000,2,1,4.447461899,35
Whitefield,2,805,2,2,4.447902232,35
Basapura,2,1200,2,2,4.447902232,35
Cooke Town,1,565,1,1,4.447902232,35
Pai Layout,2,1006,2,2,4.4506074,35
Sarjapur,2,1020,2,2,4.4506074,35
Channasandra,2,1065,2,1,4.4506074,35
Bhuvaneshwari Nagar,2,920,2,0,4.451224162,35
Kanakpura Road,2,700,2,1,4.451224162,35
Kanakpura Road,2,1050,2,1,4.451224162,35
Abbigere,2,880,2,1,4.454425782,35
Raja Rajeshwari Nagar,2,1200,2,1,4.454425782,35
Mahadevpura,1,730,1,1,4.454425782,35
Kanakpura Road,2,700,1,1,4.455360136,35
Sanjay nagar,2,630,1,1,4.455360136,35
Whitefield,2,735,2,1,4.455360136,35
Electronic City Phase II,2,545,1,1,4.456986609,35
Vasanthapura,2,420,2,0,4.456986609,35
Kadubeesanahalli,2,970,2,1,4.456986609,35
Raghuvanahalli,2,1070,2,1,4.457029773,35
Budigere,1,664,1,1,4.457029773,35
Sarjapur  Road,2,944,2,1,4.457029773,35
Electronic City,1,700,1,1,4.457760479,35
Whitefield,2,1000,2,1,4.457760479,35
Kachanayakanahalli,2,861,2,1,4.457760479,35
Kengeri,2,726,2,1,4.458997393,35
Neeladri Nagar,2,1060,2,0,4.458997393,35
Uttarahalli,2,850,2,2,4.458997393,35
Marathahalli,1,607,1,1,4.459532432,35
Magadi Road,1,440,1,0,4.459532432,35
Whitefield,2,1095,2,1,4.459532432,35
Lake City,2,780,2,1,4.460276088,35
8th Phase JP Nagar,2,1080,2,2,4.460276088,35
Pai Layout,2,1075,2,2,4.460276088,35
BTM 2nd Stage,2,1200,2,0,4.469567273,35
Whitefield,1,624,1,1,4.469567273,35
Electronic City,3,1105,2,1,4.469567273,35
Gottigere,2,1000,2,1,4.470082533,35
Bommasandra,2,1000,2,1,4.470082533,35
NRI Layout,2,1060,2,2,4.470082533,35
Shampura,2,700,1,2,4.470479271,35
Uttarahalli,2,938,2,0,4.470479271,35
Kanakpura Road,1,670,1,1,4.470479271,35
Kirloskar Layout,3,1400,3,2,4.473606695,35
Margondanahalli,2,600,2,0,4.473606695,35
Gottigere,2,1010,2,1,4.473606695,35
Pattanagere,2,850,2,0,4.473663283,35
8th Phase JP Nagar,2,1100,2,2,4.473663283,35
Carmelaram,2,970,2,2,4.473663283,35
Ananth Nagar,2,937,2,1,4.473980878,35
Bommasandra,2,1014,2,1,4.473980878,35
Pattanagere,2,850,2,0,4.473980878,35
Hormavu,2,1260,2,2,4.476429066,35
Vidyaranyapura,2,1000,2,1,4.476429066,35
Kothnoor Dinne,2,1200,2,2,4.476429066,35
Medahalli,2,990,2,3,4.47970159,35
Kalkere,2,925,2,2,4.47970159,35
Whitefield,2,1060,2,1,4.47970159,35
Canara Bank Colony,2,900,2,3,4.479713621,35
GM Palaya,2,1000,2,1,4.479713621,35
8th Phase JP Nagar,2,1100,2,3,4.479713621,35
Channasandra,2,1050,2,1,4.48211105,35
Electronic City,2,919,2,2,4.48211105,35
Kadarenahalli,1,400,1,0,4.48211105,35
Bidrahalli,1,600,1,1,4.482788279,35
Mahalakshmi Layout,4,1050,1,0,4.482788279,35
Sri Sai Layout,2,1000,2,2,4.482788279,35
Devara Jeevanahalli,4,400,2,2,4.484345906,35
 Banaswadi,1,527,1,0,4.484345906,35
Kada Agrahara,2,935,2,2,4.484345906,35
Kanakpura Road,2,700,2,1,4.485615106,35
Bannerghatta Road,1,630,1,2,4.485615106,35
Abbigere,3,1326,2,1,4.485615106,35
A Narayanapura,1,600,2,1,4.486941357,35
"Judicial Layout, Kanakapura Road, ",2,700,2,1,4.486941357,35
CV Raman Nagar,2,1030,2,,4.486941357,35
Electronic City,2,1150,2,2,4.489991198,35
Kenchenahalli,1,700,1,1,4.489991198,35
Electronic City,2,770,1,1,4.489991198,35
Channasandra,2,1000,2,2,4.49011823,35
Singapura Village,2,825,2,1,4.49011823,35
Yelahanka,1,697,1,1,4.49011823,35
 Mysore Highway,1,535,1,1,4.49290428,35
Kanakpura Road,2,700,2,1,4.49290428,35
2nd Phase Judicial Layout,2,700,2,1,4.49290428,35
Bellandur,2,950,2,2,4.493521763,35
Samethanahalli,2,799,2,1,4.493521763,35
Kaggalipura,1,700,1,0,4.493521763,35
Vidyaranyapura,2,1175,2,2,4.493588257,35
Uttarahalli,2,900,2,2,4.493588257,35
Electronic City,2,1142,2,0,4.493588257,35
Vignana Nagar,2,1000,2,2,4.494570528,35
Electronic City,2,825,2,1,4.494570528,35
Kengeri,1,600,1,1,4.494570528,35
Kalena Agrahara,2,980,2,2,4.495821065,35
Konanakunte Cross,2,1050,2,2,4.495821065,35
Hoskote,2,945,2,1,4.495821065,35
BAGUR ROAD,3,1200,2,2,4.49619347,35
Shettigere,1,660,1,1,4.49619347,35
Electronic City Phase II,1,650,1,1,4.49619347,35
Hoysalanagar,3,840,2,2,4.496512793,35
Madavara,2,1000,2,1,4.496512793,35
Jeevanhalli,4,1200,2,2,4.496512793,35
Kammasandra,2,1057,2,1,4.496843653,35
Sarjapur,2,950,2,2,4.496843653,35
Mallasandra,2,905,2,1,4.496843653,35
Chandapura,2,900,2,3,4.498635082,35
Electronic City,1,750,1,1,4.498635082,35
GM Palaya,1,675,1,1,4.498635082,35
Kammasandra,2,940,2,2,4.499700732,35
Uttarahalli,2,1000,2,1,4.499700732,35
Electronic City,2,970,2,1,4.499700732,35
Ramamurthy Nagar,1,540,1,0,4.50065575,35
Gulimangala,2,980,2,3,4.50065575,35
Whitefield,2,925,2,1,4.50065575,35
Kodichikkanahalli,2,900,2,1,4.501301565,35
9th Phase JP Nagar,2,1050,2,2,4.501301565,35
Ramamurthy Nagar,2,960,2,2,4.501301565,35
Bannerghatta Road,2,1022,2,1,4.503692824,35
Nagavara,3,440,3,1,4.503692824,35
Kereguddadahalli,2,1015,2,1,4.503692824,35
Kadugodi,2,1030,2,1,4.504274579,35.02
Electronic City,2,1090,2,2,4.504274579,35.03
Kanakpura Road,2,700,2,1,4.504274579,35.07
Bellandur,2,924,2,2,4.507953424,35.11
Bellandur,2,924,2,2,4.507953424,35.11
Kacharakanahalli,2,865,2,1,4.507953424,35.11
Bellandur,2,924,2,2,4.50962279,35.11
Seegehalli,2,901,2,1,4.50962279,35.14
Mysore Road,2,980 - 1030,2,0,4.50962279,35.175
